index,text,label
80,"superman si mole men sunt, probabil, cele mai dificile aventuri ale lui superman. <br /> <br /> lois lane si clark kent sunt trimisi la silsby, locul cel mai adanc din lume. in timp ce exista niste barbati radioactivi care trec prin fantana de petrol si exploreaza orasul. jeff corey si multi alti oameni din oras incearca sa elimine barbatii invadatori. poate superman sa schimbe caile oamenilor in timp pentru a salva oamenii de la moarte? pot superman sa avertizeze oamenii in timp despre pericolul radioactiv pe care l-au adus oamenii de molici? dupa parerea mea, superman si mole men sunt un film foarte inteligent, bine scris si bine actionat. chiar daca ajungem doar pentru scurt timp sa vedem zborul lui superman, el face inca o mare aventura superman. trebuie sa vada pentru oricine. stelele 10/10",1
81,"recomand
sunt multumit de el, dar totusi mi se pare cam micut pentru o familie...
display-ul are o lumina foarte puternica... si asta poate pe unii le deranjeaza noaptea!",1
82,"daca nu ati vazut acest mic farmec obscur, ar trebui sa il cautati. este povestea unui sad sack (fred macmurray) de razboi care este listat 4-f de fiecare data cand incearca sa se alature oricarei ramuri a armatei. el gaseste o lampa magica, care, desigur, contine un dragut (gene sheldon), dar dragutul este chiar mai inversunat decat macmurray, trimitandu-l in timp pentru a servi in toate timpurile si locurile gresite decat cel pe care il vrea. este puf dragut, vesel si pur, si nu va puteti ajuta, ci va place. parcelele seamana mult cu un film disney, mai ales ca cele doua stele (macmurray si sheldon) au facut numeroase filme disney in anii 50 si 60, desi nu impreuna. inutil sa spun ca totul se termina bine pentru toata lumea, iar spectatorul dispare senzatia de bine.",1
83,,1
84,"actiune foarte placuta, cu o poveste intretesuta, care de fapt nu suge. destul de interesant pentru a merita vizionarea in loc de a sari peste trecut pentru a ajunge la partile bune. avand jenna jameson si asia carrere ajuta sa-i inmulteasca si ea. jenna in pulover si in acele ochelari este doar uluitoare! merita sa luam doar sa o vedem!",1
85,"foarte multumit
distribuie
merge fara probleme.",1
86,"credita de variety ca fiind unul dintre cele mai mari documentare care au iesit vreodata din canada. al pacino, roger ebert, neil simon, matt dillon, precum si o serie de celebre care fac acest film un clasic canadian. filmul este cel mai bine descris ca ""roger & me"" intalneste ""the player"". uita-te ca kenny hotz si spenny pitch scenariul lor pentru baietii mari de la hollywood. numit singurul film american care a iesit vreodata din canada, acest film a deschis festivalul de film de la toronto in 1997, castigator al premiului ""best indie film award toronto"". premierul europei a fost la prestigiosul festival de film hof din germania. premiul american al festivalului de comedii din sua, aspen 1999. mai multe informatii sunt disponibile la www.kennyhotz.com",1
87,"brian de palma, virtuozitatea incontestabila, nu poate camufla realitatea faptului ca intriga lui aici este o copie subtire de ""psiho"", dar nu ofera un adevarat punct culminant. ""suflarea lui"", facuta anul viitor, a fost o imbunatatire.",1
88,"monarch cove a fost una dintre cele mai bune drame de vineri de seara prezentate de mult timp. ii cer scriitorului sa va scrie o lunga serie si sa o transporta pe viata, soon. fiecare persoana a fost foarte interesanta si a facut o treaba minunata, parcul devine realitate. cu toate acestea, filmul trebuie sa continue pentru o lunga perioada de timp. mi-ar placea sa vad copilul lui bianca si al lui jake sa creasca si sa aiba un rol major in film, alaturi de noii bunici care isi planifica viitorul educational. de asemenea, adu-l pe kathy inapoi sa-si vada nepoata si sa-i ajute la viata ei. a fost minunat sa vada ca bunicii isi rezolva problemele, dar afacerile de familie trebuiau sa fie restaurate la starea de lucru si sa vedem cum supravietuiesc jake si bianca prin casatorie ani.",1
89,"excelent
superb.....",1
90,"intr-un sens nu atat de conventional al cuvantului. acest film a fost unul dintre preferatele mele ca un copil mic, si tocmai l-am amintit recent si m-am gandit sa-l caut. in timp ce multe dintre detaliile nu mai sunt clare in mintea mea, sentimentul general pe care mi la dat filmul mi-a ramas pe parcursul anilor. daca parintii simt ca copiii lor se pot ocupa de teme mature si uneori violente , atunci recomand acest film. m-au invatat multe despre viata si moarte si mi-au adus o multime de emotii. pana in prezent, acesta ramane unul dintre filmele mele preferate.",1
91,"exceptionala. merita toti banii.
am cumparat-o pe 8 septembrie si sunt extrem de multumit. in ziua cand am primit-o, am luat de pe youtube un colaj de 2 ore cu muzica de nunta si l-am pus pe boxa. stau la curte si vecinii au inceput sa se plimbe pe strada sa vada unde e nunta. se aude de parca ai avea o formatie, iar microfonul mareste si mai mult aceasta impresie. pentru apartament recomand sora mai mica de 30 w, cea de 50 w e prea puternica. in concluzie recomand cu caldura aceasta boxa. la noi petrecerile au devenit mult mai frumoase de cand avem aceasta boxa cu microfon.",1
92,"ador filmul acesta este reusit dupa parerea mea , sfarsitul nu imi prea place dar in rest este ok .... imi place mult de orlando bloom si de johnny depp sooper tari:x",1
93,"""ko to tamo peva"" este unul dintre cele mai bune filme pe care le-am vazut vreodata. o tragicomedie cu implicatii foarte profunde asupra soartei omenirii aratata prin ochii unor oameni aparent foarte simpli si obisnuiti dintr-o provincie sarba parasita de dumnezeu chiar inainte de inceperea celui de-al doilea razboi mondial. am vazut-o intr-un mic cinematograf din rusia, unde filmul a avut o distributie foarte limitata si de atunci nu am avut nici o sansa sa-l cunosc. este pacat ca acest film excelent este aproape uitat acum. am cautat o copie vhs sau dvd de mai multe ori si, din pacate, nu am gasit nimic. as fi foarte recunoscator celorlalti fani ai acestui mic bijuterie de filme pentru a sugera caile de a cumpara o copie.",1
94,"excelent
am cumparat cu un pret bun",1
95,"un sci-fi de mare clasa, care ar fi meritat de departe sa ia oscarul. aproape 3 ore de traire intensa a filmului, astept cu nerabdare anul 2016 pentru a vedea partea a 2-a.",1
96,un film care apare odata la 20 de ani .. o capodopera greu de egalat,1
97,"bine, ca si multe alte astfel de filme, au izbucnit dintr-o schita snl. dar tim meadows face o treaba destul de fantastica de a face un personaj unic dimensional de 3 minute intr-un caracter moderat de film de comedie. el lasa in mod amuzant, cu o frecventa echitabila, o singura linie, billy dee williams se afla in el, desi zilele lui lando au disparut de mult si totul este impuscat destul de bine. adevarat, nu este o arta grozava, dar daca ai intrat in lumea lui wayne in cautarea lui gone with the wind, ai facut ceva gresit. placut pentru ceea ce este .......",1
98,"documentarele de acest fel sunt adesea foarte convingatoare. acest film pare sa ia toate opiniile si sa lase privitorul sa decida ce sa faca cu informatiile furnizate. este trist conditiile in care trebuie sa lucreze acesti oameni saraci, acest film face o treaba excelenta de a arata partea urata a magazinelor de transpiratie. filmul mardi gras: facut in china a fost o modalitate buna de a arata lumii cum ceva atat de minunat ca margele pentru o sarbatoare poate afecta viata atator oameni din alta tara. a trebuit sa vad asta film pentru o clasa in limba engleza, unde ne-am petrecut timpul vorbind despre magazinele de transpiratie si despre modul in care unii incearca sa-i elimine si acest film a ajutat la rularea subiectului. a fost un film minunat, foarte informativ si mi-as recomanda pe oricine sa-l vada, iti deschide ochii.",1
99,"""cosby"", in opinia mea, este un must-see hit cbs! nu sunt sigur daca nu am vazut niciodata fiecare episod, dar m-am bucurat inca. e greu de spus care este favoritul meu. de asemenea, mi-a placut foarte mult tema cantecului. daca ma intrebati, chiar daca mi-a placut toata lumea, ar fi fost bine daca madeline kahn nu ar fi murit in timpul rundei spectacolului. de cand sa intamplat, m-am intrebat intotdeauna cum ar fi fost spectacolul. toata lumea a dat intotdeauna o performanta buna, designul de productie a fost spectaculos, costumele au fost bine proiectate, iar scrisul a fost intotdeauna foarte puternic. in concluzie, chiar daca se poate vedea acum pe tbs, iti recomand cu tarie sa-l prinda doar in cazul in care acesta se stinge din aer pentru totdeauna",1
100,"acest film va fi intotdeauna un broadway si un film clasic, atata timp cat inca mai exista oameni care canta, danseaza si actioneaza.",1
101,"""un pic de prostie din cand in cand, este pretuit de cei mai intelepti oameni"". daca sunteti prea inteligenti pentru a urmari acest film, atunci sunteti prea inteligenti pentru a fi in viata. <br /> <br /> aventura minunata, premisa minunata, piesa de epoca facuta cu ochi atent pentru detalii. walter matthau, meg ryan, tim robbins - si al - doar minunat! <br /> <br /> inchiriati-o, stati jos, relaxati-va, luati-o, zambiti putin. simte-te bine. <br /> <br /> apoi, multumesc.",1
102,"foarte buna
recomand. imi place si aspectul de auzit de aude ok nu mi de deconecteaza n-am probleme cu ea. multumit!!!:-)",1
103,"inception chiar merita oscarul. un film foarte bine realizat, efectele vizuale de nota 10 si povestea extraordinara(chiar imi place ideea cu visele).",1
104,"excelent
calitate pret, excelent",1
105,"""nu eram eu, eram, fratele meu gemene rupert!"" bobby ii spune lui dugan atunci cand se confrunta cu faptul ca se afla la locul lui sally. am folosit aceasta linie de zeci de ori de-a lungul anilor (nimeni nu a crezut inca acest lucru, totusi). acest film este unul dintre cele mai bune timp pentru distractie si necrezut. steven oliver a fost perfect pentru rolul lui dugan, atat de mult incat a fost in ""malibu beach"" in 1978 ca acelasi personaj (nu la fel de mult timp pe ecran). ""nobody calls dugan a cacat!"" este o alta linie pentru veacuri. acest film clasic merita cu siguranta pretul admiterii.",1
106,"excelent
super bun la 700 lei",1
107,"acest joc a fost intr-adevar o mare provocare. are o linie extraordinara de povestiri, iar grafica este de asemenea foarte buna. as recomanda acest joc tuturor fanilor de la horror si se prabuseste foarte mult de la inceput pana la sfarsit. singura problema cu acest joc este ca mi-ar placea mai multe arme, dar asta e doar eu. un joc cu adevarat minunat pentru fanii rpg si shoot'em'up. <br /> <br />",1
108,drama foarte buna despre o tanara care incearca sa descopere o serie de crime oribile. ea recruteaza ajutoarele unui cadet de politie si incep sa alerge in jos o serie de indicii care duc la un muncitor care calatoreste cu o politie lunga. un sfarsit care va garanteaza ca va tineti pe marginea scaunului.,1
109,"excelent
super, multumesc pentru promptitudine,,,",1
110,"am vazut doar prima parte din twilight,dar vreau sa stiu cei care au vazut a2a parte daca au vazut serialul sau de pe calculator filmul daca ati vazut filmul partea a2a spunetimi si mie de pe ce site ati luat-o ca as vrea si eu s-o vad.va rog mult mult!!!!!",1
111,"am vazut acest film la festivalul de film de la taos anul trecut si tocmai am fost coplesit de el. este un roman bogat, calduros adus pe ecran, frumos actionat si bine indrumat. mai mult decat atat, mi-a amintit de filmele lui david lean, atat in   capacitatea sa de a trata o poveste complexa, cat si in rolul sau de a crea scene puternice care va afecteaza pe mai multe nivele diferite. cel mai bun film pe care l-am vazut de-a lungul anilor.",1
112,"blackadder 3 este probabil seria blackadder despre care oamenii au auzit cel putin - are in principiu aceleasi principii ca si al doilea si al patrulea si nu are nimic revolutionar in ea. dar este inca mare - un ducele de foc din wellington si un dr. johnson, proaspat proaspat (scriitorul primului dictionar din anglia), fac ca aceasta serie sa fie luata in considerare. in aceasta serie exista si mai multe hilaruri care sa fie difuzate in aceasta serie si scoate umorul intr-o epoca mai putin cunoscuta - in episoade precise si placute din punct de vedere istoric. cel de-al treilea iesire al lui blackadder nu este cel mai cunoscut si mai bine cunoscut al lotului, dar rolul lui rowan atkinson ca un majordom al unui print stupid este unul amuzant si efectiv facut, iar hugh laurie este cel mai bun in aceasta serie. foarte bine! 9/10",1
113,"recomand
raport performanta/pret excelent",1
114,"johnny si iunie carter cash au finantat acest film, care este o redare traditionala a povestilor evangheliei. muzica e minunata, ai o simtire reala a felului in care arata lumea lui isus (am fost si eu acolo), iar iunie intra in partea lui maria magdalena cu o pasiune. naratiunea in numerar este de asemenea buna. <br /> <br /> dar ... .... <br /> <br /> 1. actorul care la jucat pe iisus a fost miscast. 2. nu exista nici o margine a povestii cum ar fi cash pune in unele din muzica sa bazata pe credinta. 3. pentru ca este neclintit, ma indoiesc ca vom vedea acest lucru distribuit vreodata din nou. <br /> <br /> mi-ar placea sa cumpar cd-ul. tom paine texas, statele unite ale americii",1
